product_code,lens_width,brands,location,type,comments,mrp,cost_price,sale_price_s,sale_price_a,stock
VO5227I_W44_52,,,,,,3890.0,,,,3
VO4125I_5078_51,,,,,,3890.0,,,,2
VO4125I_352_53,,,,,,3890.0,,,,1
VO4125I_5078_53,,,,,,3890.0,,,,2
VO5216BI_W656_51,,,,,,4290.0,,,,3
VO4128_5109_50,,,,,,4990.0,,,,1
VO5227I_2362_52,,,,,,3890.0,,,,1
VO3969_352_50,,,,,,3390.0,,,,1
VO4125I_5116_51,,,,,,3890.0,,,,1
VO5272_2731_49,,,,,,4990.0,,,,1
VO5216BI_W44_51,,,,,,4290.0,,,,3
VO5247I_2395_49,,,,,,3890.0,,,,1
VO4128_323_50,,,,,,4990.0,,,,1
VO5276_W44_51,,,,,,5490.0,,,,2
IDS2216_C7_49,,,,,,2250.0,,,,-1
IDS2192_C2_56,,,,,,950.0,,,,-1
IDS2384_C7_53,,,,,,980.0,,,,-1
VO5269S_1887H9_M,,,,,,2085.0,,,,-1
WALNUT FAB,,,,,,2100.0,,,,-1
vo3969I_934_50,,,,,,3390.0,,,,1
VO5227I_W656_52,,,,,,3890.0,,,,4
VO5204I_2477_52,,,,,,4090.0,,,,1
VO3955BI_812_51,,,,,,3190.0,,,,1
VO5276_2736_53,,,,,,5490.0,,,,1
VO5204I_W44_52,,,,,,4090.0,,,,1
VO5204I_W656_52,,,,,,4090.0,,,,2
VO4125I_5116_53,,,,,,0.0,,,,1
VO5247I_1647_49,,,,,,0.0,,,,1
VO5042I_1647_51,,,,,,3590.0,,,,1
VO5243SB_266920_53,,,,,,6690.0,,,,0
VO5061SB_W4487_53,,,,,,5590.0,,,,1
VO5166S_W4411_51,,,,,,5290.0,,,,0
VO5212S_W65613_55,,,,,,6190.0,,,,1
VO3990S_81314_55,,,,,,4290.0,,,,0
VO5031S_238613_58,,,,,,2773.0,,,,-1
VO5164S_W4411_52,,,,,,6190.0,,,,0
VO5134S_25318H_55,,,,,,5290.0,,,,0
VO5222S_238613_52,,,,,,5090.0,,,,0
VO5211S_W4487_54,,,,,,7190.0,,,,2
VO5164S_W65613_52,,,,,,6190.0,,,,0
VO5183S_W65613_58,,,,,,4290.0,,,,0
VO5166S_256613_51,,,,,,5590.0,,,,-1
VO4130S_50740L_56,,,,,,6190.0,,,,0
BABY SUNGLASS,,,,,,100.0,,,,12
INB4004B_C0L B_49,,,,,,995.0,,,,1
VO2968_2326_54,,,,,,4990.0,,,,1
VO2998_2409_54,,,,,,5190.0,,,,1
VO4119_5078_51,,,,,,5990.0,,,,1
VO2998_2386_54,,,,,,5490.0,,,,1
VO4119_5078_53,,,,,,5990.0,,,,1
VO3839I_352S_51,,,,,,3090.0,,,,0
VO2998_2407_52,,,,,,4990.0,,,,1
VO5002B_2321_52,,,,,,6390.0,,,,0
VO2968_2326_52,,,,,,4990.0,,,,1
VO2787_2061_51,,,,,,3990.0,,,,1
VO3930BI_848_52,,,,,,3690.0,,,,1
VO4013_997_53,,,,,,5690.0,,,,1
VO3947_352_52,,,,,,0.0,,,,1
VO3981_979S_52,,,,,,4590.0,,,,1
VO3981_548_52,,,,,,4590.0,,,,2
VO3981_352_54,,,,,,4590.0,,,,1
VO4008I_548_53,,,,,,3690.0,,,,0
VO4008_5012_51,,,,,,3790.0,,,,1
VO3768I_812S_50,,,,,,3490.0,,,,1
VO3768I_352_50,,,,,,3490.0,,,,1
VO2890_W827_51,,,,,,5990.0,,,,1
VO2864_2183_52,,,,,,4990.0,,,,1
VO2936_2287_54,,,,,,4990.0,,,,1
VO2908_W656_53,,,,,,4990.0,,,,0
VO2908_W44_53,,,,,,4990.0,,,,0
VO4138S_28069_56,,,,,,7190.0,,,,0
VO5230S_W65613_54,,,,,,6190.0,,,,1
VO4139SB_50758Z_54,,,,,,7190.0,,,,1
FT_C056PR2F_M,,,,,,1995.0,,,,-2
FT_P182BK2F_M,,,,,,1295.0,,,,1
FT_P383BR5_M,,,,,,650.0,,,,-1
B&L SOFTLENS TORIC,,,,,,400.0,,,,0
DL5134V_A05_53,,,,,,6925.0,,,,1
DL5122V_005_53,,,,,,6925.0,,,,1
DL5072O_052_53,,,,,,6925.0,,,,1
DL5107O_002_55,,,,,,6925.0,,,,1
KC0212_052_54,,,,,,7000.0,,,,1
KC0240_62R_51,,,,,,7000.0,,,,1
KC1253S_52F_60,,,,,,3125.0,,,,1
INB4004_COLB_49,,,,,,2475.0,,,,2
INB4004_COLA_49,,,,,,2475.0,,,,1
INB3909C_019_55,,,,,,4500.0,,,,1
INB4004_COLC_49,,,,,,2475.0,,,,1
DL5092_001_53,,,,,,6925.0,,,,1
DL5134V_A56_53,,,,,,6925.0,,,,1
DL5218V_068_53,,,,,,6925.0,,,,1
KC1288_08B_58,,,,,,3125.0,,,,1
KC1288_32E_58,,,,,,3125.0,,,,1
KC1234_53F_62,,,,,,3125.0,,,,2
FT_P256PR2F_M,,,,,,2295.0,,,,-1
VO2961_W827_53,,,,,,4990.0,,,,-1
VO4001_999S_50,,,,,,4790.0,,,,-1
ID709_C1_M,,,,,,1800.0,,,,-1
CK3154S_001_62,,,,,,9000.0,,,,-1
CK4260S_196_55,,,,,,9000.0,,,,-1
FT_M154BR2_M,,,,,,1995.0,,,,-2
VO4016BI_848_53,,,,,,3890.0,,,,-3
RX5337_2012_52,,,,,,5090.0,,,,-1
CUP GIGGLE,,,,,,100.0,,,,-5
ID1564_C1_51,,,,,,2450.0,,,,-1
RB3025_00451_62,,,,,,8890.0,,,,1
CK1145SK_975_59,,,,,,8750.0,,,,-1
PG 6LINE,,,,,,350.0,,,,1
FT_P101BR2_M,,,,,,1699.0,,,,-1
FT_P264BU1_M,,,,,,1999.0,,,,0
FT_P192BR2_M,,,,,,1299.0,,,,0
FT_P299OR2_M,,,,,,1999.0,,,,0
FT_M062BK1_M,,,,,,2899.0,,,,0
FT_M050BU2_M,,,,,,2699.0,,,,0
FT_PC001BK19_M,,,,,,1399.0,,,,0
FT_PC001BK22_M,,,,,,1399.0,,,,0
FT_P357BR3_M,,,,,,799.0,,,,0
FT_P357BK5P_M,,,,,,1399.0,,,,0
FT_PC001GL27_M,,,,,,995.0,,,,0
FT_P360GR1_M,,,,,,1699.0,,,,0
TH1502_C2_55,,,,,,0.0,,,,1
TH2519_C2_54,,,,,,0.0,,,,2
TH2527_C1_62,,,,,,0.0,,,,2
TH2527_C3_62,,,,,,0.0,,,,1
TH2529_C1_49,,,,,,0.0,,,,1
TH2529_C2_49,,,,,,0.0,,,,1
TH2530_C4_51,,,,,,8190.0,,,,2
TH826_C3_52,,,,,,0.0,,,,1
TH828_C1S_52,,,,,,0.0,,,,1
TH828_C2_57,,,,,,0.0,,,,1
TH828_C3_57,,,,,,0.0,,,,1
TH843_C1_52,,,,,,0.0,,,,1
TH843_C2_52,,,,,,0.0,,,,1
TH843_C3_52,,,,,,0.0,,,,1
TH843_C4_52,,,,,,0.0,,,,1
TH843_C5_52,,,,,,0.0,,,,1
TH844_C1S_53,,,,,,0.0,,,,2
TH844_C2_53,,,,,,0.0,,,,2
TH844_C4_53,,,,,,0.0,,,,2
TH846_C1_58,,,,,,0.0,,,,1
TH6118_C1_47,,,,,,0.0,,,,1
TH7898_C2_55,,,,,,0.0,,,,1
TH7898_C5_55,,,,,,0.0,,,,1
TH7898_C8_55,,,,,,0.0,,,,1
TH7910_C4_55,,,,,,0.0,,,,1
TH7912_C3_60,,,,,,8590.0,,,,2
TH7976_C2_52,,,,,,0.0,,,,1
TH7981_C4_58,,,,,,6900.0,,,,1
TH815_C1_48,,,,,,0.0,,,,1
TH817_C2_52,,,,,,0.0,,,,1
TH826_C1_52,,,,,,0.0,,,,1
TH826_C2_52,,,,,,5130.0,,,,1
TH2536_C1_55,,,,,,8190.0,,,,1
TH2537_C2_55,,,,,,8190.0,,,,1
TH2538_C1_59,,,,,,7900.0,,,,1
TH2543_C1_59,,,,,,8190.0,,,,1
TH2544_C2_60,,,,,,8590.0,,,,0
TH3159_C2_51,,,,,,6260.0,,,,1
TH3166_C5_47,,,,,,6260.0,,,,1
TH5709_C2_52,,,,,,0.0,,,,1
TH5709_C5_52,,,,,,0.0,,,,1
TH5709_C6_52,,,,,,0.0,,,,1
TH5734_C3_52,,,,,,0.0,,,,1
TH6000_C6_52,,,,,,0.0,,,,1
TH846_C2_58,,,,,,0.0,,,,1
TH846_C3_58,,,,,,0.0,,,,1
TH846_C4_47,,,,,,0.0,,,,1
TH846_C5_58,,,,,,0.0,,,,1
TH846_C6_58,,,,,,0.0,,,,1
TH846_C7_58,,,,,,0.0,,,,1
TH846_C8_58,,,,,,0.0,,,,1
TH9000_C2_57,,,,,,9900.0,,,,1
TH9000_C4_49,,,,,,9900.0,,,,1
TH9711_C2_53,,,,,,0.0,,,,1
TH9711_C3_53,,,,,,8000.0,,,,2
TH9711_C4_53,,,,,,8000.0,,,,1
VO5002B_W44_52,,,,,,6390.0,,,,1
VO5002B_W656_54,,,,,,6390.0,,,,0
IDS2427_C4_M,,,,,,0.0,,,,1
IDS1899_C4_M,,,,,,0.0,,,,2
IDS2353_C1_M,,,,,,0.0,,,,2
IDS2353_C4_M,,,,,,0.0,,,,1
IDS2435_C1_M,,,,,,0.0,,,,1
IDS2500_C24_M,,,,,,0.0,,,,1
IDS2500_C28_M,,,,,,0.0,,,,1
IDS2500_C29_M,,,,,,0.0,,,,1
IDS2500_C30_M,,,,,,0.0,,,,1
IDS2500_C40_M,,,,,,0.0,,,,1
IDS2500_C48_M,,,,,,0.0,,,,2
IDS2500_C51_M,,,,,,0.0,,,,1
IDS2500_C52_M,,,,,,0.0,,,,1
IDS2500_C54_M,,,,,,0.0,,,,1
IDS2509_C1_M,,,,,,0.0,,,,1
VO2795SM_W4411_53,,,,,,5290.0,,,,1
VO2924BI_2065_51,,,,,,3490.0,,,,0
VO3983_964S11_58,,,,,,5490.0,,,,0
VO3990S_54836_55,,,,,,0.0,,,,1
VO4092B_507514_56,,,,,,0.0,,,,1
VO2940S_229648_58,,,,,,5290.0,,,,2
VO5009B_16478H_58,,,,,,0.0,,,,1
VO4092B_507448_56,,,,,,0.0,,,,1
VO4091B_84873_56,,,,,,0.0,,,,1
VO4055S_502214_57,,,,,,0.0,,,,1
VO4055S_99613_57,,,,,,0.0,,,,1
VO3990S_84811_55,,,,,,0.0,,,,1
VO5205S_25547_66,,,,,,5590.0,,,,2
TI_G163PAVL9G_63,,,,,,0.0,,,,0
VO2925B_W44_51,,,,,,3390.0,,,,-3
IDS2399_C3_M,,,,,,0.0,,,,1
IDS2405_C5P_57,,,,,,2350.0,,,,-1
IDS2408_C3_53,,,,,,1154.0,,,,-2
IDS2441_C2_72,,,,,,2350.0,,,,-1
IDS2423_C5_53,,,,,,2350.0,,,,0
VO4008I_5012_51,,,,,,3790.0,,,,0
FT_C046BR3_M,,,,,,1850.0,,,,-5
IDS2399_C3_49,,,,,,2150.0,,,,-1
PA7086_C02_M,,,,,,3750.0,,,,0
FT_P358BU3_M,,,,,,899.0,,,,0
OX8090_08_55,,,,,,0.0,,,,1
Biotrue_60,,,,,,160.0,,,,1
Renu_LensSolution_120,,,,,,270.0,,,,1
Renu_LensSolution_60,,,,,,145.0,,,,1
TH822_C1_52,,,,,,6250.0,,,,0
FT_P333BK1_M,,,,,,2099.0,,,,0
FT_P260BR1_70,,,,,,2499.0,,,,0
FT_M069BR1_M,,,,,,2150.0,,,,0
FT_M068BK8P_65,,,,,,2899.0,,,,0
FT_C060BK2_M,,,,,,2150.0,,,,0
FT_C088RD3_M,,,,,,2699.0,,,,0
FT_M035BK4P_M,,,,,,2899.0,,,,0
FT_M050GR3_64,,,,,,2699.0,,,,0
FT_M062BR3_M,,,,,,2150.0,,,,-1
FT_M062GR2_M,,,,,,2495.0,,,,0
FT_M069BK3_M,,,,,,2150.0,,,,0
FT_M138BR6P_M,,,,,,2099.0,,,,0
FT_M165YL7_M,,,,,,2299.0,,,,0
FT_M186GR2P_M,,,,,,2099.0,,,,0
FT_P180BR1F_M,,,,,,1299.0,,,,1
FT_P190BK3P_M,,,,,,1999.0,,,,0
FT_P192GR1_M,,,,,,1299.0,,,,0
FT_P223GR3P_M,,,,,,1699.0,,,,0
FT_P230BK1_M,,,,,,1566.0,,,,0
FT_P230BR4P_M,,,,,,1999.0,,,,0
FT_P230GR3P_M,,,,,,2099.0,,,,0
FT_P294BU2_M,,,,,,1399.0,,,,0
FT_P299BU1_M,,,,,,1699.0,,,,0
FT_P300BR2_M,,,,,,1999.0,,,,-1
FT_P300GR3_M,,,,,,2099.0,,,,0
FT_P308BR3F_M,,,,,,1799.0,,,,0
FT_P314BR3_M,,,,,,1699.0,,,,0
FT_P315GR4P_M,,,,,,1699.0,,,,0
FT_P322BK3P_M,,,,,,1999.0,,,,0
FT_P323BK1_M,,,,,,1999.0,,,,-1
FT_P335GR2F_M,,,,,,1999.0,,,,0
FT_P341BK1_M,,,,,,2212.0,,,,0
FT_PC001BK30P_M,,,,,,1399.0,,,,0
FT_PC001BR23_53,,,,,,1299.0,,,,2
FT_PC001BR31P_M,,,,,,1399.0,,,,0
FT_PC001BU15_54,,,,,,1399.0,,,,2
FT_PC001OR18_M,,,,,,1399.0,,,,0
FT_PC001OR32P_M,,,,,,1399.0,,,,0
FT_U005YL5F_M,,,,,,2499.0,,,,0
TH7976_C1_52,,,,,,8500.0,,,,0
FT_PC001BU15_M,,,,,,1050.0,,,,-2
IZ518_C1_54,,,,,,2225.0,,,,0
IZ518_C2_54,,,,,,2225.0,,,,0
IZ_C2 DRIVING_M,,,,,,1950.0,,,,-1
PA7093_C03_60,,,,,,2950.0,,,,0
VO3969I_352_50,,,,,,3390.0,,,,-1
BLUECUT,,,,,,1000.0,,,,-18
RX6305_2503_54,,,,,,5090.0,,,,0
RX6324_2509_54,,,,,,4290.0,,,,0
RX2547V_2000_53,,,,,,7390.0,,,,1
RX3947V_2500_51,,,,,,7390.0,,,,1
RX3947V_2501_48,,,,,,7390.0,,,,1
RX5312_5537_52,,,,,,4990.0,,,,1
RX6295_2806_49,,,,,,10490.0,,,,1
RX6367_2502_51,,,,,,5290.0,,,,1
RX6390_2928_51,,,,,,4790.0,,,,2
RX6390_2928_53,,,,,,4790.0,,,,1
RX7128_2475_53,,,,,,4590.0,,,,1
RX7033I_5419_52,,,,,,5090.0,,,,1
KC1234_053F_62,,,,,,4000.0,,,,-1
VO3955_280_49,,,,,,3190.0,,,,-1
PGCR.,,,,,,600.0,,,,89
RX6303_2509_53,,,,,,4990.0,,,,0
RX7017_5200_54,,,,,,7290.0,,,,0
FT_M102BR1_M,,,,,,2150.0,,,,0
FT_P101BK1_M,,,,,,1699.0,,,,0
FT_P241BK1_M,,,,,,2099.0,,,,0
FT_P265BR2_58,,,,,,1499.0,,,,0
FT_P304BR1P_M,,,,,,1999.0,,,,0
FT_P313PR2F_M,,,,,,1699.0,,,,0
FT_P329BK2_M,,,,,,1999.0,,,,0
FT_P335BR1F_M,,,,,,1999.0,,,,1
FT_P358BK4P_M,,,,,,1399.0,,,,0
FT_P360BR4_M,,,,,,1699.0,,,,0
FT_P383PR11_M,,,,,,1399.0,,,,0
FT_PC001BK5_M,,,,,,950.0,,,,0
TH2515_C3_50,,,,,,8625.0,,,,0
TH2529_C3_49,,,,,,8900.0,,,,0
TH2529_C4_49,,,,,,8900.0,,,,0
TH2530_C2_51,,,,,,8190.0,,,,0
TH2543_C3_59,,,,,,8190.0,,,,0
TH2544_C1_60,,,,,,8590.0,,,,0
FT_C077BK1_M,,,,,,1895.0,,,,0
FT_C078BR2F_M,,,,,,1795.0,,,,0
FT_C078BR3F_M,,,,,,1795.0,,,,0
FT_C078YL4F_M,,,,,,2299.0,,,,0
FT_C084BK1F_M,,,,,,1999.0,,,,0
FT_C088BU5_54,,,,,,2599.0,,,,0
FT_M083BR2F_62,,,,,,2699.0,,,,1
FT_M141BR2_M,,,,,,2299.0,,,,0
FT_M142BR2P_M,,,,,,2499.0,,,,0
FT_M146SL3F_M,,,,,,2699.0,,,,0
FT_M149BR1_M,,,,,,2499.0,,,,0
FT_M180SL3F_M,,,,,,2799.0,,,,0
FT_M183BR1_M,,,,,,1999.0,,,,0
FT_P089WH4_M,,,,,,1299.0,,,,2
FT_P176BR1FP_M,,,,,,1895.0,,,,0
FT_P188BR1F_M,,,,,,1299.0,,,,0
FT_P300BR2_56,,,,,,1999.0,,,,1
FT_P302BK1_M,,,,,,1999.0,,,,0
FT_P302BR2_M,,,,,,1799.0,,,,0
FT_P315OR2_M,,,,,,1999.0,,,,0
FT_P339BR1_M,,,,,,2299.0,,,,0
FT_P354BK2_M,,,,,,1299.0,,,,0
FT_P357BR6P_56,,,,,,1399.0,,,,1
FT_PC001BK1_M,,,,,,1299.0,,,,-1
FT_PC001BK25_M,,,,,,1099.0,,,,-1
FT_PC001BK4_M,,,,,,1299.0,,,,0
FT_PC003BK3_M,,,,,,1299.0,,,,0
TH2514_C1_53,,,,,,8970.0,,,,0
TH2514_C2_53,,,,,,8970.0,,,,0
TH2514_C3_53,,,,,,8970.0,,,,0
TH2536_C2_55,,,,,,8190.0,,,,0
TH2536_C3_55,,,,,,8190.0,,,,0
TH2543_C4_59,,,,,,8190.0,,,,0
OO9096_909601_60,,,,,,5890.0,,,,1
OO9102_910226_55,,,,,,7490.0,,,,1
OO9102_910236_55,,,,,,6990.0,,,,1
OO9154_915401_62,,,,,,6390.0,,,,1
OO9262_926268_57,,,,,,6990.0,,,,1
OO9154_915449_62,,,,,,6990.0,,,,1
OO9265_926501_53,,,,,,6990.0,,,,1
FT_M083BR2F_M,,,,,,2150.0,,,,-1
FT_P357BR6P_M,,,,,,1399.0,,,,-1
VO3980_352_52,,,,,,4590.0,,,,-1
VO2855SM_W4411_56,,,,,,3290.0,,,,0
VO2963S_228713_53,,,,,,4590.0,,,,0
VO2778SB_W65613_58,,,,,,6690.0,,,,0
VO2915S_225913_53,,,,,,4790.0,,,,0
VO4049S_84814_55,,,,,,5790.0,,,,0
OO9013_F7_55,,,,,,8190.0,,,,1
OO9188_04_59,,,,,,8690.0,,,,0
OO9264_03_57,,,,,,8090.0,,,,0
OO9265_01_53,,,,,,6990.0,,,,-1
OO9308_06_38,,,,,,8690.0,,,,0
OO9102_C1_55,,,,,,9290.0,,,,0
OO9265_05_53,,,,,,7490.0,,,,0
OO4060_02_61,,,,,,8090.0,,,,0
OO4075_05_60,,,,,,10390.0,,,,0
FT_R040BR2_M,,,,,,0.0,,,,0
ID1152_C1_M,,,,,,0.0,,,,1
ID1153_C4_M,,,,,,0.0,,,,0
ID1508_C3_M,,,,,,0.0,,,,3
ID1544_C1_M,,,,,,0.0,,,,1
ID1544_C7_M,,,,,,0.0,,,,1
ID892_C1_M,,,,,,0.0,,,,0
IDS2404_C7P_M,,,,,,0.0,,,,1
IDS2468_C1_M,,,,,,0.0,,,,1
IDS2490_C1_M,,,,,,0.0,,,,1
IDS2500_C11_M,,,,,,0.0,,,,1
IDS2500_C37_M,,,,,,0.0,,,,1
OO9316_04_63,,,,,,20290.0,,,,2
PC6830_UJM_56,,,,,,0.0,,,,1
PC8827_SSH_55,,,,,,0.0,,,,1
PC8829_MWI_56,,,,,,0.0,,,,1
TI_G192PLMLME_61,,,,,,0.0,,,,1
TI_G244PTFLTA_53,,,,,,0.0,,,,1
VO2789BI_1941_52,,,,,,0.0,,,,1
VO4016_848_51,,,,,,3790.0,,,,0
FT_M165BR15P_M,,,,,,0.0,,,,0
ID1521_C3_M,,,,,,0.0,,,,2
ID1531_C2_M,,,,,,0.0,,,,2
OO9341_05_57,,,,,,6690.0,,,,0
OO9341_07_57,,,,,,8290.0,,,,0
TH2538_C3_59,,,,,,0.0,,,,0
VO2894SB_19613_56,,,,,,0.0,,,,2
VO2959S_230213_54,,,,,,0.0,,,,4
CK3152S_001_57,,,,,,9000.0,,,,0
FT_C046BR3_63,,,,,,0.0,,,,1
FT_M143BK2_M,,,,,,2099.0,,,,0
FT_M165GR1_M,,,,,,0.0,,,,0
FT_M165GR17G_M,,,,,,0.0,,,,0
FT_P190GR2_M,,,,,,0.0,,,,0
FT_P307PR2F_M,,,,,,0.0,,,,0
FT_P312BR1F_M,,,,,,0.0,,,,0
FT_P322BR2_M,,,,,,1395.0,,,,0
FT_P323BU2_M,,,,,,1999.0,,,,0
FT_P324BK3F_M,,,,,,1750.0,,,,0
FT_P380GR3P_M,,,,,,0.0,,,,0
FT_P383BK13_M,,,,,,0.0,,,,0
FT_PC003BK6_M,,,,,,999.0,,,,0
HA_BC1001,,,,,,0.0,,,,0
HA_BT6201,,,,,,0.0,,,,0
HA_FD5001,,,,,,0.0,,,,0
HA_NE6311,,,,,,0.0,,,,0
ID1519_C1_M,,,,,,0.0,,,,0
OO9102_02_55,,,,,,7290.0,,,,0
OO9179_26_57,,,,,,6790.0,,,,0
OO9189_03_60,,,,,,6790.0,,,,0
OO9189_30_60,,,,,,7990.0,,,,0
TH2515_C2_50,,,,,,8625.0,,,,0
TH2519_C1_54,,,,,,0.0,,,,0
TH2537_C1_55,,,,,,0.0,,,,0
TH7912_C1_60,,,,,,0.0,,,,0
TH7921_C3_55,,,,,,0.0,,,,0
TH813_C3_50,,,,,,0.0,,,,0
VO2943SB_201148_55,,,,,,4990.0,,,,0
CK4191S_004_57,,,,,,9000.0,,,,0
CK4216_320_56,,,,,,8750.0,,,,0
CK4224_004_57,,,,,,9000.0,,,,0
CK4261S_060_55,,,,,,9000.0,,,,0
CK5327_060_M,,,,,,7650.0,,,,0
FT_M138BK4_M,,,,,,2199.0,,,,0
FT_M139BR1F_M,,,,,,1495.0,,,,0
FT_M140BU2_M,,,,,,2299.0,,,,0
FT_M150BK2_M,,,,,,2250.0,,,,0
FT_M152BK1_M,,,,,,1895.0,,,,0
FT_M165BR12_M,,,,,,0.0,,,,0
FT_M165BR16P_M,,,,,,0.0,,,,0
FT_M168BK2_M,,,,,,2699.0,,,,0
FT_M168BK3_M,,,,,,2699.0,,,,0
FT_M183GR5P_M,,,,,,2099.0,,,,0
FT_M184SL1F_M,,,,,,2099.0,,,,0
FT_P089GR5P_M,,,,,,1499.0,,,,0
FT_P117BK4P_M,,,,,,2099.0,,,,0
FT_P185BR1F_M,,,,,,1499.0,,,,0
FT_P192BK4P_M,,,,,,0.0,,,,0
ID1027_C3_M,,,,,,0.0,,,,0
ID1033_C4_M,,,,,,0.0,,,,0
ID1038_C4_M,,,,,,1800.0,,,,0
ID1047_C1_M,,,,,,1800.0,,,,0
ID1047_C2_M,,,,,,1800.0,,,,0
ID1047_C3_M,,,,,,0.0,,,,0
ID1207_C3_M,,,,,,1800.0,,,,0
ID1476_C3_M,,,,,,0.0,,,,0
ID1476_C4_M,,,,,,0.0,,,,0
VO4070S_50597B_57,,,,,,6190.0,,,,0
TH7914_C3_48,,,,,,0.0,,,,0
TH7914_C4_48,,,,,,0.0,,,,0
TH7920_C3_56,,,,,,0.0,,,,0
TH7921_C1_55,,,,,,0.0,,,,0
TH7921_C2_55,,,,,,0.0,,,,0
TH7921_C4_55,,,,,,8415.0,,,,0
TH7951_C4_59,,,,,,9920.0,,,,0
TH7952_C1_59,,,,,,7650.0,,,,0
TH7975_C3_50,,,,,,0.0,,,,0
TH7981_C1_58,,,,,,0.0,,,,0
TH7981_C3_58,,,,,,0.0,,,,0
TH813_C2_50,,,,,,0.0,,,,0
TH815_C2_48,,,,,,0.0,,,,0
TH7881_C2_59,,,,,,0.0,,,,1
TH7918_C1_51,,,,,,8925.0,,,,0
TH7977_C1_56,,,,,,8797.0,,,,0
TH5690_C1_52,,,,,,0.0,,,,0
OO9188_16_59,,,,,,10790.0,,,,0
VO2772S_W4411_59,,,,,,3290.0,,,,1
VO2940S_W4471_58,,,,,,4790.0,,,,1
VO2940S_23828F_58,,,,,,4790.0,,,,1
VO4024_5025_50,,,,,,4990.0,,,,1
VO5167_2621_50,,,,,,5490.0,,,,1
VO5167_2554_52,,,,,,5490.0,,,,1
VO2942SB_201148_55,,,,,,7990.0,,,,0
VO5105S_W4487_55,,,,,,5590.0,,,,1
VO4106S_28087_55,,,,,,7190.0,,,,1
VO2915S_231214_53,,,,,,4590.0,,,,1
VO4097S_323H7_58,,,,,,5790.0,,,,1
OO9096_01_60,,,,,,5890.0,,,,-1
FT_M186GR2P_58,,,,,,0.0,,,,1
IDS2408_C3_58,,,,,,2780.0,,,,1
FT_P300GR3_56,,,,,,2099.0,,,,1
VO4101S_84813_57,,,,,,4390.0,,,,1
RX6384I_2509_52,,,,,,5290.0,,,,2
RX7127I_2475_53,,,,,,4590.0,,,,1
OO9102_26_55,,,,,,7490.0,,,,-1
OO9154_01_62,,,,,,6390.0,,,,-1
OO9102_D6_55,,,,,,9790.0,,,,1
FT_PC001BK21_M,,,,,,1050.0,,,,0
TH7881_C3_59,,,,,,0.0,,,,-1
BLUERAY ARC,,,,,,1000.0,,,,2
OO9247_13_57,,,,,,10990.0,,,,0
FT_P366GR2_M,,,,,,0.0,,,,-1
IDS2327_C3_M,,,,,,2590.0,,,,-1
FT_P428BK1_M,,,,,,999.0,,,,-1
AG1125_C5_52,,,,,,0.0,,,,1
AG1124_C1_56,,,,,,0.0,,,,1
AG1137_C5_59,,,,,,0.0,,,,1
AG1125_C2_52,,,,,,0.0,,,,1
AG1123_C2_55,,,,,,0.0,,,,1
AG1124_C4_56,,,,,,0.0,,,,1
AG1104_C4_54,,,,,,0.0,,,,1
AG1104_C3_54,,,,,,0.0,,,,1
AG1123_C5_55,,,,,,0.0,,,,1
AG1164_C1_52,,,,,,0.0,,,,1
AG1171_C4_61,,,,,,0.0,,,,1
AG1164_C2_52,,,,,,0.0,,,,1
AG1175_C6_53,,,,,,0.0,,,,1
AG1175_C3_53,,,,,,0.0,,,,1
AG1171_C3_61,,,,,,0.0,,,,1
AG1172_C1_58,,,,,,0.0,,,,1
AG1172_C2_58,,,,,,0.0,,,,1
DJ9176_C2_59,,,,,,0.0,,,,1
DJ9167_C5_58,,,,,,0.0,,,,1
DJ9167_C1_58,,,,,,0.0,,,,1
DJ9174_C1_58,,,,,,0.0,,,,1
DJ9128_C1_57,,,,,,0.0,,,,1
DJ9175_C1_57,,,,,,0.0,,,,1
AG1136_C4_60,,,,,,0.0,,,,1
DJ9174_C5_58,,,,,,0.0,,,,1
DJ9176_C1_59,,,,,,0.0,,,,1
DJ9128_C3_57,,,,,,0.0,,,,2
DJ9175_C3_57,,,,,,0.0,,,,1
DJ9112_C1_61,,,,,,0.0,,,,1
DJ9125_C2_57,,,,,,0.0,,,,1
DJ9126_C1_59,,,,,,0.0,,,,1
DJ9127_C7_56,,,,,,0.0,,,,1
DJ9127_C3_56,,,,,,0.0,,,,1
DJ9134_C4_55,,,,,,0.0,,,,1
DJ9134_C3_55,,,,,,0.0,,,,2
DJ9113_C1_54,,,,,,0.0,,,,2
DJ9126_C6_59,,,,,,0.0,,,,2
AG1144_C2_52,,,,,,0.0,,,,1
AG1118_C1_52,,,,,,0.0,,,,1
DJ9114_C5_59,,,,,,0.0,,,,1
DJ9132_C1_57,,,,,,0.0,,,,1
DJ9155_C2_59,,,,,,0.0,,,,1
AG1118_C2_52,,,,,,0.0,,,,1
AG1144_C4_52,,,,,,0.0,,,,1
AG1153_C2_55,,,,,,0.0,,,,1
DJ9111_C1_61,,,,,,0.0,,,,1
DJ9155_C3_59,,,,,,0.0,,,,1
DJ9132_C3_57,,,,,,0.0,,,,1
AB1137_C3_59,,,,,,0.0,,,,1
AB1136_C2_60,,,,,,0.0,,,,1
ACCESSORIES(BOXES),,,,,,10.0,,,,0
VO3990SI_81314_55,,,,,,4290.0,,,,-2
FOCUS DAILIES VISITINT SPHERIC 30 - PA(DISPOSABLE CONTACT LENS),,,,,,3000.0,,,,0
